100, 184494
105, 94820
110, 83760
115, 73501
120, 61405
125, 56467
130, 26940
135, 19484
140, 33519
145, 33999
150, 26395
155, 34558
160, 40840
165, 37644
170, 39614
175, 34713
180, 33553
185, 26738
190, 28379
195, 28587
200, 45233
205, 30666
210, 30799
215, 31472
220, 50036
225, 30342
230, 28591
235, 44663
240, 29983
245, 30200
250, 32128
255, 32405
260, 49040
265, 56208
270, 57030
275, 54378
280, 26209
285, 23956
290, 21508
295, 21226
300, 21575
305, 28404
310, 29711
315, 30827
320, 26879
325, 23822
330, 24265
335, 25663
340, 25089
345, 24907
350, 26076
355, 26478
360, 26744
365, 26825
370, 27472
375, 28310
380, 28344
385, 29048
390, 28987
395, 30066
400, 29893
405, 29788
410, 31151
415, 30984
420, 31465
425, 32471
430, 31842
435, 32529
440, 33624
445, 33281
450, 34525
455, 35679
460, 34828
465, 34428
470, 35081
475, 51201
480, 49366
485, 49501
490, 49051
495, 50270
500, 51065
505, 50370
510, 51717
515, 51926
520, 53269
525, 55603
530, 52037
535, 53333
540, 56130
545, 55866
550, 57240
555, 57785
560, 57031
565, 58241
570, 59478
575, 59667
580, 57998
585, 61510
590, 59626
595, 59976
600, 71828
605, 61275
610, 61828
615, 59961
620, 60190
625, 63069
630, 64998
635, 64921
640, 64411
645, 69583
650, 51567
655, 56413
660, 50970
665, 51528
670, 51045
675, 51381
680, 67329
685, 63161
690, 53821
695, 54787
700, 55021
705, 55824
710, 55218
715, 56608
720, 56614
725, 57446
730, 57576
735, 62900
740, 70501
745, 76760
750, 65643
755, 63924
760, 58791
765, 59652
770, 75706
775, 61246
780, 83019
785, 54288
790, 54630
795, 55089
800, 54746
805, 55577
810, 64190
815, 56385
820, 56392
825, 57313
830, 57711
835, 57758
840, 58412
845, 59555
850, 58749
855, 59105
860, 68205
865, 76526
870, 85634
875, 69463
880, 71041
885, 61447
890, 61504
895, 62187
900, 62541
905, 63321
910, 63796
915, 68643
920, 79083
925, 64544
930, 65835
935, 65654
940, 66014
945, 66094
950, 66624
955, 75953
960, 75549
965, 75850
970, 81841
975, 77385
980, 77768
985, 78501
990, 78458
995, 78049
1000, 79741
1005, 80125
1010, 79515
1015, 80463
