100, 140251
105, 80873
110, 74150
115, 69511
120, 36359
125, 18826
130, 16435
135, 23449
140, 34490
145, 34703
150, 29823
155, 32157
160, 34097
165, 28482
170, 30811
175, 33864
180, 30590
185, 43779
190, 32118
195, 31724
200, 33428
205, 36272
210, 37344
215, 35763
220, 53093
225, 52566
230, 45416
235, 44936
240, 50720
245, 48996
250, 185351
255, 51478
260, 52216
265, 53718
270, 51817
275, 27853
280, 21105
285, 23570
290, 23723
295, 27214
300, 27292
305, 29009
310, 30149
315, 30196
320, 30068
325, 24530
330, 24807
335, 24644
340, 25204
345, 25809
350, 26113
355, 30358
360, 33992
365, 27332
370, 27783
375, 28215
380, 28048
385, 38781
390, 46604
395, 38911
400, 30113
405, 33482
410, 31101
415, 31140
420, 31573
425, 32570
430, 32898
435, 33152
440, 43051
445, 43512
450, 34462
455, 34383
460, 34755
465, 35343
470, 45575
475, 47110
480, 48193
485, 49134
490, 49655
495, 49572
500, 50679
505, 50828
510, 50548
515, 53011
520, 51662
525, 54770
530, 54509
535, 59560
540, 54282
545, 57405
550, 54490
555, 56391
560, 59043
565, 57606
570, 59047
575, 59530
580, 60456
585, 73240
590, 63766
595, 58670
600, 65750
605, 59791
610, 56418
615, 47500
620, 47687
625, 47371
630, 62775
635, 62807
640, 51036
645, 49696
650, 49858
655, 53352
660, 48908
665, 50634
670, 51332
675, 51935
680, 52346
685, 53132
690, 52919
695, 52918
700, 54120
705, 54644
710, 54315
715, 54571
720, 55521
725, 56050
730, 57067
735, 56298
740, 57509
745, 57460
750, 72468
755, 75064
760, 73986
765, 79584
770, 63240
775, 53611
780, 53460
785, 54174
790, 55035
795, 55033
800, 55412
805, 56050
810, 55573
815, 56512
820, 56830
825, 57132
830, 57311
835, 57513
840, 57967
845, 95366
850, 115651
855, 116005
860, 114450
865, 115449
870, 118158
875, 137596
880, 121084
885, 119468
890, 123434
895, 124199
900, 122740
905, 122904
910, 122991
915, 123447
920, 125170
925, 125366
930, 126636
935, 126584
940, 125095
945, 105924
950, 93434
955, 96608
960, 91728
965, 92673
970, 92679
975, 92440
980, 92952
985, 95856
990, 95694
995, 95555
1000, 95544
1005, 106338
1010, 106818
1015, 89492
1020, 85940
1025, 79929
1030, 72964
1035, 72589
1040, 90598
1045, 74630
1050, 74781
1055, 74311
1060, 75069
1065, 87705
1070, 75281
1075, 75564
1080, 76967
1085, 76428
1090, 77577
1095, 77572
1100, 79100
1105, 79330
1110, 78357
1115, 160700
1120, 154405
1125, 153541
1130, 155905
1135, 155243
1140, 161501
1145, 165532
1150, 159601
1155, 158168
1160, 159695
1165, 161925
1170, 141738
1175, 132971
1180, 112439
1185, 115655
1190, 117160
1195, 116619
1200, 116916
1205, 118796
1210, 116978
1215, 126198
1220, 119792
1225, 119720
1230, 118639
1235, 121108
1240, 129472
1245, 120702
1250, 121720
1255, 123199
1260, 123567
1265, 122253
1270, 127321
1275, 99501
1280, 101537
1285, 92514
1290, 93190
1295, 105458
1300, 94848
1305, 94648
1310, 94837
1315, 94433
1320, 95041
1325, 96159
1330, 96358
1335, 97543
1340, 96110
1345, 97593
1350, 99230
1355, 97369
1360, 98930
1365, 110261
1370, 115026
1375, 117415
1380, 113062
1385, 100814
1390, 137380
1395, 137816
1400, 140952
1405, 137979
1410, 138606
1415, 139434
1420, 138126
1425, 140560
1430, 142104
1435, 142228
1440, 143470
1445, 141150
1450, 125308
1455, 114335
1460, 115497
1465, 146941
1470, 124443
1475, 126254
1480, 151710
1485, 211382
1490, 208889
1495, 210639
1500, 214166
1505, 235466
1510, 230166
1515, 218152
1520, 217348
1525, 217441
1530, 215818
1535, 235922
1540, 174222
1545, 169042
1550, 155177
1555, 156419
1560, 153008
1565, 154805
1570, 155124
1575, 157934
1580, 153884
1585, 126496
1590, 121464
1595, 119959
1600, 117994
1605, 117887
1610, 117882
1615, 138096
1620, 122114
1625, 186401
1630, 165284
1635, 163607
1640, 163115
1645, 148012
1650, 137643
1655, 123587
1660, 123481
1665, 124603
1670, 124180
1675, 123317
1680, 125367
1685, 125871
1690, 125844
1695, 161139
1700, 126868
1705, 127285
1710, 127033
1715, 128294
1720, 135605
1725, 228890
1730, 251154
1735, 249609
1740, 271279
1745, 251342
1750, 273177
1755, 252706
1760, 177179
1765, 177958
1770, 177974
1775, 180034
1780, 197175
1785, 182158
1790, 179031
1795, 170202
1800, 152941
1805, 135322
1810, 135664
1815, 134267
1820, 135492
1825, 136535
1830, 136087
1835, 137956
1840, 137582
1845, 300548
1850, 260566
1855, 189656
1860, 197286
1865, 192444
1870, 189938
1875, 191928
1880, 193024
1885, 190050
1890, 189912
1895, 153051
1900, 143633
1905, 142484
1910, 144306
1915, 143863
1920, 144326
1925, 146525
1930, 144542
1935, 145664
1940, 145081
1945, 176064
1950, 160174
1955, 148106
1960, 145695
1965, 165717
1970, 148940
1975, 148488
1980, 154500
1985, 192974
1990, 161564
1995, 151193
2000, 151787
2005, 150761
2010, 151949
2015, 172239
2020, 172366
2025, 177190
2030, 183833
2035, 160183
2040, 152921
2045, 155309
2050, 154502
2055, 227161
2060, 300225
2065, 304431
2070, 329689
2075, 306980
2080, 307111
